"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
3561, 2.535301446914670e-01, 5.749983713030820e-02, 2.730295811395625e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.167501029051415e+04, 0.000000000000000e+00, 2.467000411620565e+04, 3.147674852761757e+02, 0.000000000000000e+00, -8.951480963853931e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914971062089629e-05, 4.514152415483599e-03, 3.463250536652500e-04, -9.438180601590545e+02, 2.562659994912037e+00, 0.000000000000000e+00
3587, 2.647941112518310e-01, 5.832639336586000e-02, 2.703735519140983e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.106391872198753e+04, 0.000000000000000e+00, 2.442556748879500e+04, 3.147101873608395e+02, 0.000000000000000e+00, -9.106562382417827e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914706241776579e-05, 4.505379622546280e-03, 3.142326607161165e-04, -9.418728399883483e+02, 2.546786870407540e+00, 0.000000000000000e+00
3613, 2.764054536819460e-01, 5.909530073404310e-02, 2.684710226700831e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.062603283464298e+04, 0.000000000000000e+00, 2.425041313385719e+04, 3.146676305331162e+02, 0.000000000000000e+00, -9.217688059936555e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914509536634624e-05, 4.476786449173347e-03, 2.844271241631345e-04, -9.243300315326940e+02, 2.530302634231077e+00, 0.000000000000000e+00
3639, 2.883291840553280e-01, 5.982166528701780e-02, 2.674422326503058e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.038506166858709e+04, 0.000000000000000e+00, 2.415402466743483e+04, 3.146225608407564e+02, 0.000000000000000e+00, -9.278841170517094e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914301202279820e-05, 4.452588000245106e-03, 2.608158637771730e-04, -9.019782054719603e+02, 2.518555762559813e+00, 0.000000000000000e+00
3665, 3.005529642105100e-01, 6.050977110862730e-02, 2.667017504011206e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.021318212409441e+04, 0.000000000000000e+00, 2.408527284963776e+04, 3.145980670048206e+02, 0.000000000000000e+00, -9.322460367630725e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914187973510209e-05, 4.418700383816782e-03, 2.386718711682280e-04, -8.797801913596913e+02, 2.504936130864353e+00, 0.000000000000000e+00
3691, 3.130726814270020e-01, 6.115816161036490e-02, 2.658836705836783e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.002657229503184e+04, 0.000000000000000e+00, 2.401062891801273e+04, 3.145880456806880e+02, 0.000000000000000e+00, -9.369817782622993e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914141646225609e-05, 4.385051481989318e-03, 2.174905576848729e-04, -8.643295425694329e+02, 2.491479630895056e+00, 0.000000000000000e+00
3717, 3.258830904960630e-01, 6.176609918475150e-02, 2.647326426766857e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.976170887503687e+04, 0.000000000000000e+00, 2.390468355001474e+04, 3.145617043211853e+02, 0.000000000000000e+00, -9.437034214683314e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914019870057532e-05, 4.368055945230192e-03, 1.959433999756762e-04, -8.565326907716694e+02, 2.481363578400496e+00, 0.000000000000000e+00
3743, 3.389919400215150e-01, 6.232085451483730e-02, 2.633076442731441e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.943274959235872e+04, 0.000000000000000e+00, 2.377309983694348e+04, 3.145232045871602e+02, 0.000000000000000e+00, -9.520516747964687e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.913841876645324e-05, 4.358028879947096e-03, 1.737717993267947e-04, -8.520255319078860e+02, 2.472355834247910e+00, 0.000000000000000e+00
3769, 3.523894548416140e-01, 6.282301247119899e-02, 2.616761007603524e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.905643361376403e+04, 0.000000000000000e+00, 2.362257344550561e+04, 3.144803350452720e+02, 0.000000000000000e+00, -9.616017355065900e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.913643667926658e-05, 4.351359511347728e-03, 1.520196825870952e-04, -8.511108282978352e+02, 2.463154679404353e+00, 0.000000000000000e+00
3795, 3.660713136196140e-01, 6.326690316200261e-02, 2.596379846339986e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.858340236467342e+04, 0.000000000000000e+00, 2.343336094586936e+04, 3.144102514894873e+02, 0.000000000000000e+00, -9.736062141988581e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.913319605624717e-05, 4.360451407383842e-03, 1.282115931185836e-04, -8.542108839043801e+02, 2.455879845202156e+00, 0.000000000000000e+00
3821, 3.800389170646670e-01, 6.363599747419360e-02, 2.573777349558062e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.805971594389010e+04, 0.000000000000000e+00, 2.322388637755603e+04, 3.143361059791196e+02, 0.000000000000000e+00, -9.868962082358465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.912976722291047e-05, 4.367384223238804e-03, 1.017326688438337e-04, -8.556636188885370e+02, 2.446850657399642e+00, 0.000000000000000e+00
3847, 3.942807912826540e-01, 6.392400711774830e-02, 2.553838028223729e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.759751842143819e+04, 0.000000000000000e+00, 2.303900736857527e+04, 3.142684324889328e+02, 0.000000000000000e+00, -9.986257510949277e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.912663733768404e-05, 4.360521116342268e-03, 7.709212600881771e-05, -8.502440511804572e+02, 2.435451913688341e+00, 0.000000000000000e+00
3873, 4.087766110897060e-01, 6.414406746625900e-02, 2.535418622896608e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.717168761003869e+04, 0.000000000000000e+00, 2.286867504401548e+04, 3.142112082460260e+02, 0.000000000000000e+00, -1.009432387890665e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.912399046864948e-05, 4.343527835906982e-03, 5.372524244064347e-05, -8.429443757014554e+02, 2.423607873963290e+00, 0.000000000000000e+00
3899, 4.235162138938900e-01, 6.428562104702000e-02, 2.515864305076834e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.672148383011024e+04, 0.000000000000000e+00, 2.268859353204409e+04, 3.141598686216537e+02, 0.000000000000000e+00, -1.020857556299136e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.912161558638427e-05, 4.330064255958469e-03, 3.011836553107744e-05, -8.391476474343017e+02, 2.410674968552895e+00, 0.000000000000000e+00
3925, 4.384851455688480e-01, 6.435070931911470e-02, 2.493703199452481e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.621056686296792e+04, 0.000000000000000e+00, 2.248422674518716e+04, 3.140968197467893e+02, 0.000000000000000e+00, -1.033823490066449e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.911869879258182e-05, 4.326195125064445e-03, 5.812324219450222e-06, -8.406512741327106e+02, 2.399222257531771e+00, 0.000000000000000e+00
3951, 4.536674916744230e-01, 6.432612985372541e-02, 2.466680762187005e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.558266832604641e+04, 0.000000000000000e+00, 2.223306733041856e+04, 3.139906976493153e+02, 0.000000000000000e+00, -1.049758155317152e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.911378867506917e-05, 4.341416727562487e-03, -2.301629064434893e-05, -8.446540369283481e+02, 2.391045832472333e+00, 0.000000000000000e+00
3977, 4.690417945384980e-01, 6.418871134519580e-02, 2.438917450630048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.493906014074983e+04, 0.000000000000000e+00, 2.197562405629993e+04, 3.138878180120122e+02, 0.000000000000000e+00, -1.066091496426043e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.910902780036135e-05, 4.347000023134399e-03, -5.219999854292146e-05, -8.464060728337167e+02, 2.379844361529601e+00, 0.000000000000000e+00
4003, 4.845884144306180e-01, 6.395482271909710e-02, 2.410208431125920e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.427496851998490e+04, 0.000000000000000e+00, 2.170998740799395e+04, 3.137872662280597e+02, 0.000000000000000e+00, -1.082944661468548e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.910437390631318e-05, 4.349272972128029e-03, -8.127707834967710e-05, -8.490883333476557e+02, 2.367392564831079e+00, 0.000000000000000e+00
4029, 5.002762079238890e-01, 6.360501796007161e-02, 2.379048219005835e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.355342543117684e+04, 0.000000000000000e+00, 2.142137017247073e+04, 3.136709844275045e+02, 0.000000000000000e+00, -1.101255816707872e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.909899105438937e-05, 4.359584523250460e-03, -1.137204248440269e-04, -8.542851625795967e+02, 2.356115602665325e+00, 0.000000000000000e+00
4055, 5.160748958587650e-01, 6.313349306583400e-02, 2.347849154833796e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.283304662682110e+04, 0.000000000000000e+00, 2.113321865072844e+04, 3.135637147880439e+02, 0.000000000000000e+00, -1.119537425003043e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.909402451607686e-05, 4.358204191133009e-03, -1.458436485304366e-04, -8.569660268725428e+02, 2.341479939531757e+00, 0.000000000000000e+00
4081, 5.319590568542480e-01, 6.254477798938750e-02, 2.316560937858743e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.211350265897891e+04, 0.000000000000000e+00, 2.084540106359156e+04, 3.134706408024186e+02, 0.000000000000000e+00, -1.137797847008391e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.908971455188367e-05, 4.349680594156163e-03, -1.781219483857012e-04, -8.632766962132170e+02, 2.323776849161821e+00, 0.000000000000000e+00
4107, 5.478921532630920e-01, 6.183055788278580e-02, 2.280756385541788e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.128864444676468e+04, 0.000000000000000e+00, 2.051545777870587e+04, 3.133521349744183e+02, 0.000000000000000e+00, -1.158730909785330e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.908422600606617e-05, 4.357891515947993e-03, -2.136798924391132e-04, -8.824618062778810e+02, 2.309569980403878e+00, 0.000000000000000e+00
4133, 5.638301968574519e-01, 6.098204478621480e-02, 2.244595553934669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.047034869443035e+04, 0.000000000000000e+00, 2.018813947777214e+04, 3.133203070933159e+02, 0.000000000000000e+00, -1.179497431958560e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.908275173736469e-05, 4.335226775470585e-03, -2.494249844202424e-04, -9.193770542544846e+02, 2.286462084516373e+00, 0.000000000000000e+00
4159, 5.797371864318850e-01, 5.999837070703510e-02, 2.206343961535290e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.965099184883296e+04, 0.000000000000000e+00, 1.986039673953318e+04, 3.135776107649598e+02, 0.000000000000000e+00, -1.200290882313578e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.909466794106069e-05, 4.188845507859576e-03, -2.738918906769632e-04, -9.556035766300531e+02, 2.227430863142715e+00, 0.000000000000000e+00
4185, 5.956164002418520e-01, 5.890367180109020e-02, 2.191382897792254e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.942994123624342e+04, 0.000000000000000e+00, 1.977197649449736e+04, 3.143128690047895e+02, 0.000000000000000e+00, -1.205900654128539e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.912869255501841e-05, 3.806711668305721e-03, -2.757066591145361e-04, -9.218615826300230e+02, 2.112987237623655e+00, 0.000000000000000e+00
4211, 6.114472150802610e-01, 5.770172551274300e-02, 2.252536381430492e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.102447914192964e+04, 0.000000000000000e+00, 2.040979165677185e+04, 3.156436833227343e+02, 0.000000000000000e+00, -1.165434836384736e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.919017727045839e-05, 2.921302997954967e-03, -2.328857914122259e-04, -6.626864697398905e+02, 1.872046394813936e+00, 0.000000000000000e+00
4237, 6.271871328353880e-01, 5.638685822486880e-02, 2.530219464780573e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.755462909679779e+04, 0.000000000000000e+00, 2.302185163871911e+04, 3.169657989273564e+02, 0.000000000000000e+00, -9.997141865519110e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925113348048473e-05, 1.683909803948787e-03, -1.468048222104770e-04, -1.921520629475671e+02, 1.502228094950629e+00, 0.000000000000000e+00
4263, 6.428214907646180e-01, 5.496648699045180e-02, 2.993353643580130e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.834028217173769e+04, 0.000000000000000e+00, 2.733611286869507e+04, 3.181332598085769e+02, 0.000000000000000e+00, -7.259983532550106e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.930485491976339e-05, 3.531273555591207e-04, -3.287467086861009e-05, 2.361688689491792e+01, 7.464610743027938e-01, 0.000000000000000e+00
4289, 6.584149599075320e-01, 5.347967892885210e-02, 3.332140334640649e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.624109122267344e+04, 0.000000000000000e+00, 3.049643648906937e+04, 3.188277810701705e+02, 0.000000000000000e+00, -5.254934308297530e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933676748425485e-05, -2.039950397121186e-04, 2.050738469737018e-05, 8.942470205115807e+00, 5.977227609581457e-01, 0.000000000000000e+00
4315, 6.737585067749020e-01, 5.185642465949060e-02, 3.465452744552991e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.937295385326745e+04, 0.000000000000000e+00, 3.174918154130697e+04, 3.191559154377211e+02, 0.000000000000000e+00, -4.460137383393433e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.935183296242237e-05, -2.647769054745659e-04, 2.912255786231172e-05, 1.553041181902691e+00, 6.945563338722742e-01, 0.000000000000000e+00
4341, 6.888993382453920e-01, 5.012673139572140e-02, 3.549916955351977e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.135775130706784e+04, 0.000000000000000e+00, 3.254310052282713e+04, 3.193530582256071e+02, 0.000000000000000e+00, -3.956440031719097e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936088059761902e-05, -1.584826632768043e-04, 1.780327440399458e-05, 2.655117840606105e+00, 5.439950627084975e-01, 0.000000000000000e+00
4367, 7.042160034179690e-01, 4.843495786190030e-02, 3.625481061909703e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.312083302409521e+04, 0.000000000000000e+00, 3.324833320963808e+04, 3.194733109795450e+02, 0.000000000000000e+00, -3.509009191886188e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936639809724977e-05, -2.330030784776684e-05, 2.652727778473096e-06, 3.354237064662208e+00, 2.107519422768477e-01, 0.000000000000000e+00
4393, 7.193410396575930e-01, 4.666095972061160e-02, 3.687070037304402e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.455201395235490e+04, 0.000000000000000e+00, 3.382080558094195e+04, 3.195456471127939e+02, 0.000000000000000e+00, -3.145807374012571e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936971656592773e-05, 7.284257546146394e-05, -8.956381697921150e-06, 2.728601517541457e+00, 3.759034492248411e-01, 0.000000000000000e+00
4419, 7.341139912605290e-01, 4.475884139537810e-02, 3.749540379095259e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.599799415579908e+04, 0.000000000000000e+00, 3.439919766231962e+04, 3.195954762829895e+02, 0.000000000000000e+00, -2.778849829980172e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937200229609551e-05, 1.436231351788717e-04, -1.832802705973931e-05, 2.153739722262718e+00, 5.325407386599148e-01, 0.000000000000000e+00
4445, 7.489700317382810e-01, 4.287994652986530e-02, 3.808096884964205e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.735081034289245e+04, 0.000000000000000e+00, 3.494032413715697e+04, 3.196312886750283e+02, 0.000000000000000e+00, -2.435535236626387e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937364494900458e-05, 2.157050770600241e-04, -2.776923119418796e-05, 1.151437915415594e+00, 6.581442749547320e-01, 0.000000000000000e+00
4471, 7.636658549308780e-01, 4.095442220568660e-02, 3.852655493096764e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.837966988460926e+04, 0.000000000000000e+00, 3.535186795384369e+04, 3.196557609319914e+02, 0.000000000000000e+00, -2.174433618718055e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937476739695224e-05, 2.735226970477582e-04, -3.704284423655263e-05, 1.412898726080906e-01, 7.457499682713421e-01, 0.000000000000000e+00
4497, 7.780403494834900e-01, 3.894298896193500e-02, 3.896887781486912e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.940056316339012e+04, 0.000000000000000e+00, 3.576022526535604e+04, 3.196779573857419e+02, 0.000000000000000e+00, -1.915353660770988e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937578542577306e-05, 3.079698872982252e-04, -4.355465568391918e-05, -3.031801315226089e-01, 7.961817615240254e-01, 0.000000000000000e+00
4523, 7.922744154930110e-01, 3.690845519304280e-02, 3.941185599015438e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.042340861045354e+04, 0.000000000000000e+00, 3.616936344418141e+04, 3.197012421281165e+02, 0.000000000000000e+00, -1.655778286028586e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937685333074764e-05, 3.308695841797361e-04, -4.790457618753870e-05, -6.141528338866089e-01, 8.300788686473087e-01, 0.000000000000000e+00
4549, 8.063289523124690e-01, 3.484725579619410e-02, 3.980783749761017e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.133875497022427e+04, 0.000000000000000e+00, 3.653550198808970e+04, 3.197251783535298e+02, 0.000000000000000e+00, -1.423483783434150e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937795107443205e-05, 3.445073110495705e-04, -5.142011194855177e-05, -8.063412273121041e-01, 8.518454518882447e-01, 0.000000000000000e+00
4575, 8.201366662979130e-01, 3.274982050061230e-02, 4.018409995010275e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.220964932522613e+04, 0.000000000000000e+00, 3.688385973009044e+04, 3.197514051410693e+02, 0.000000000000000e+00, -1.202470208793258e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937915381926222e-05, 3.454295098639129e-04, -5.332668567269555e-05, -6.380625111897783e-01, 8.573849393707270e-01, 0.000000000000000e+00
4601, 8.336892127990720e-01, 3.062343597412110e-02, 4.055945858667148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.307954982245631e+04, 0.000000000000000e+00, 3.723181992898251e+04, 3.197808567011836e+02, 0.000000000000000e+00, -9.817088531012458e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.938050439197470e-05, 3.371564701385823e-04, -5.324699258965102e-05, -3.248961980089895e-01, 8.515838615266860e-01, 0.000000000000000e+00
4627, 8.470668792724610e-01, 2.849674224853520e-02, 4.091965740665712e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.391546238738054e+04, 0.000000000000000e+00, 3.756618495495221e+04, 3.198125105983735e+02, 0.000000000000000e+00, -7.695728770209452e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.938195588947751e-05, 3.244914125446038e-04, -5.219479205524843e-05, -8.290596387556690e-02, 8.391270937217292e-01, 0.000000000000000e+00
4653, 8.601957559585570e-01, 2.635983005166050e-02, 4.125385612090182e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.469227309529271e+04, 0.000000000000000e+00, 3.787690923811708e+04, 3.198455619506855e+02, 0.000000000000000e+00, -5.724356348411803e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.938347139167154e-05, 3.052998108813093e-04, -5.040865918633449e-05, 2.416692039510563e-01, 8.178811668321730e-01, 0.000000000000000e+00
4679, 8.730279207229610e-01, 2.421026304364200e-02, 4.158025916406249e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.545182919265452e+04, 0.000000000000000e+00, 3.818073167706180e+04, 3.198802303958817e+02, 0.000000000000000e+00, -3.796772282054416e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.938506095896658e-05, 2.792214292833625e-04, -4.725755568351627e-05, 6.652838411895343e-01, 7.857519426547684e-01, 0.000000000000000e+00
4705, 8.855857253074650e-01, 2.206263877451420e-02, 4.190043680065015e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.619757941143373e+04, 0.000000000000000e+00, 3.847903176457348e+04, 3.199159774230692e+02, 0.000000000000000e+00, -1.904224458142184e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.938669989044717e-05, 2.499622925949689e-04, -4.309427110690620e-05, 1.008547496257027e+00, 7.463107062930282e-01, 0.000000000000000e+00
4731, 8.978731632232670e-01, 1.992686651647090e-02, 4.219737670393219e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.689017283496898e+04, 0.000000000000000e+00, 3.875606913398758e+04, 3.199518416702670e+02, 0.000000000000000e+00, -1.465767316510232e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.938834410504039e-05, 2.181305746599378e-04, -3.844169727172195e-05, 1.288804220365317e+00, 7.000882640577002e-01, 0.000000000000000e+00
4757, 9.098071455955510e-01, 1.779403723776340e-02, 4.248138322769673e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.755314380747447e+04, 0.000000000000000e+00, 3.902125752298978e+04, 3.199874585846853e+02, 0.000000000000000e+00, 1.535895817114926e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.938997689014665e-05, 1.839766749909565e-04, -3.309121669382792e-05, 1.528068815240666e+00, 6.456399336230919e-01, 0.000000000000000e+00
4783, 9.214465022087100e-01, 1.568681560456750e-02, 4.275469779391055e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.819145309414012e+04, 0.000000000000000e+00, 3.927658123765604e+04, 3.200222561268599e+02, 0.000000000000000e+00, 3.155782504429087e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.939157202581530e-05, 1.500076468164729e-04, -2.746158773846460e-05, 1.696912065587036e+00, 5.847932495494192e-01, 0.000000000000000e+00
4809, 9.327191114425660e-01, 1.359959132969380e-02, 4.300223140298089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.877026033970622e+04, 0.000000000000000e+00, 3.950810413588248e+04, 3.200556831360919e+02, 0.000000000000000e+00, 4.624666274726789e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.939310425466453e-05, 1.158622394124265e-04, -2.172901430048936e-05, 1.912925243765939e+00, 5.158333071480683e-01, 0.000000000000000e+00
4835, 9.435870051383970e-01, 1.153454557061200e-02, 4.323793704348520e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.932148828557516e+04, 0.000000000000000e+00, 3.972859531423006e+04, 3.200874085636952e+02, 0.000000000000000e+00, 6.023559929953100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.939455841297693e-05, 8.293066569396201e-05, -1.590657741014414e-05, 2.350170638102623e+00, 4.379213752626900e-01, 0.000000000000000e+00
4861, 9.540644884109500e-01, 9.505425579845911e-03, 4.345352155790028e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.982533300718023e+04, 0.000000000000000e+00, 3.993013320287209e+04, 3.201150745357787e+02, 0.000000000000000e+00, 7.302205523948770e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.939582644485251e-05, 5.519386883887803e-05, -1.075404755257648e-05, 3.412275474377798e+00, 3.581099972072283e-01, 0.000000000000000e+00
4887, 9.641631841659550e-01, 7.525455206632610e-03, 4.365671150854427e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.002970732345173e+05, 0.000000000000000e+00, 4.011882929380693e+04, 3.201308869123081e+02, 0.000000000000000e+00, 8.499377067740189e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.939655115904407e-05, 3.996739834502659e-05, -7.870325310741922e-06, 5.981676739958303e+00, 3.057662277618987e-01, 0.000000000000000e+00
4913, 9.738758206367490e-01, 5.604205187410120e-03, 4.383158633731113e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.006940824285555e+05, 0.000000000000000e+00, 4.027763297142221e+04, 3.201157899899436e+02, 0.000000000000000e+00, 9.506897906929637e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.939585923599214e-05, 5.165343435573082e-05, -1.035996398162678e-05, 1.187915889752822e+01, 3.482639628216732e-01, 0.000000000000000e+00
4939, 9.830872416496280e-01, 3.729917574673890e-03, 4.402350094442335e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.011095587766582e+05, 0.000000000000000e+00, 4.044382351066326e+04, 3.200353673821899e+02, 0.000000000000000e+00, 1.056128426671620e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.939217302961854e-05, 1.333239599769974e-04, -2.728963148664216e-05, 2.358423574873175e+01, 5.613429472077605e-01, 0.000000000000000e+00
4965, 9.918504953384401e-01, 1.925029675476250e-03, 4.414691822438195e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.013330910849304e+05, 0.000000000000000e+00, 4.053323643397215e+04, 3.198462293649902e+02, 0.000000000000000e+00, 1.112855943867279e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.938350199379075e-05, 3.867045664137065e-04, -8.139632542000074e-05, 3.881190479682685e+01, 9.584822131122579e-01, 0.000000000000000e+00
4991, 1.000000000000000e+00, 1.699999993434180e-04, 4.494444074150935e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.030691402715276e+05, 0.000000000000000e+00, 4.122765610861105e+04, 3.195530811468042e+02, 0.000000000000000e+00, 1.553426530045270e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937005758614015e-05, 1.564804009717720e-03, 2.381520130961004e-04, -8.373001741636861e+02, 1.937611485047650e+00, 0.000000000000000e+00
