"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        3231,      -4.875583611,      -2.156178892,      -2.168814395,       0.625222441,      -7.253395968,       15761.82561,     0.02088339219,      0.6220170847,                 0,                 0,                 0,        0.10980498,    0.001971388683,      0.6223644297,                 0,       29.78525131,     0.06514934148
          0,           0,        3232,      -4.882777497,      -2.161420052,      -2.198748821,      0.6068310838,      -7.256769146,       15761.82561,     0.02088334131,      0.6220169171,                 0,                 0,                 0,      0.1098046433,    0.001971342913,      0.6223642606,                 0,       29.78531586,     0.06514934148
          0,           0,        3233,       -4.88750445,       -2.16481705,      -2.228418671,       0.595667558,      -7.260101316,       15761.82561,     0.02088328501,      0.6220167661,                 0,                 0,                 0,      0.1098043075,     0.00197129123,       0.622364108,                 0,       29.78538893,     0.06514934148
          0,           0,        3234,      -4.890878239,      -2.166556517,      -2.255344429,      0.5920639015,      -7.263365898,       15761.82561,     0.02088322379,      0.6220166417,                 0,                 0,                 0,      0.1098039771,    0.001971233817,      0.6223639818,                 0,       29.78547029,     0.06514934148
          0,           0,        3235,      -4.894229801,      -2.167197591,      -2.277163826,       0.593934491,      -7.266529616,       15761.82561,     0.02088315819,      0.6220165539,                 0,                 0,                 0,      0.1098036567,    0.001971170913,       0.622363892,                 0,       29.78555965,     0.06514934148
          0,           0,        3236,      -4.898775916,      -2.167506677,      -2.292636527,       0.597901696,      -7.269556478,       15761.82561,     0.02088308881,      0.6220165129,                 0,                 0,                 0,      0.1098033509,    0.001971102821,      0.6223638489,                 0,       29.78565663,     0.06514934148
          0,           0,        3237,      -4.905376572,      -2.168253782,      -2.302380045,      0.6006958969,      -7.272408121,       15761.82561,     0.02088301635,      0.6220165288,                 0,                 0,                 0,      0.1098030638,    0.001971029905,      0.6223638627,                 0,       29.78576075,     0.06514934148
          0,           0,        3238,      -4.914429372,      -2.170041525,      -2.308680574,      0.5999566777,      -7.275043618,       15761.82561,     0.02088294153,       0.622016612,                 0,                 0,                 0,      0.1098027997,    0.001970952595,      0.6223639435,                 0,       29.78587145,     0.06514934148
          0,           0,        3239,      -4.925864844,      -2.173198287,       -2.31452451,      0.5944202937,       -7.27742332,       15761.82561,     0.02088286516,      0.6220167723,                 0,                 0,                 0,      0.1098025624,    0.001970871387,      0.6223641015,                 0,       29.78598806,     0.06514934148
          0,           0,        3240,      -4.939191857,      -2.177737166,      -2.322595677,      0.5838410483,      -7.279509203,       15761.82561,      0.0208827881,      0.6220170199,                 0,                 0,                 0,      0.1098023555,    0.001970786838,      0.6223643466,                 0,       29.78610983,     0.06514934148
          0,           0,        3241,      -4.953574383,      -2.183374303,      -2.334718663,      0.5688869769,      -7.281276252,       15761.82561,     0.02088271127,      0.6220173647,                 0,                 0,                 0,      0.1098021825,    0.001970699568,      0.6223646888,                 0,       29.78623592,     0.06514934148
          0,           0,        3242,       -4.96795701,      -2.189603033,      -2.351713585,      0.5510542709,      -7.282708215,       15761.82561,     0.02088263565,      0.6220178166,                 0,                 0,                 0,      0.1098020463,    0.001970610245,      0.6223651382,                 0,       29.78636543,     0.06514934148
          0,           0,        3243,       -4.98126378,      -2.195818832,      -2.373439591,      0.5325039244,      -7.283799253,       15761.82561,     0.02088256224,      0.6220183857,                 0,                 0,                 0,        0.10980195,    0.001970519579,      0.6223657049,                 0,       29.78649739,     0.06514934148
          0,           0,        3244,      -4.992656289,      -2.201475932,      -2.398885321,      0.5156675471,      -7.284549188,       15761.82561,     0.02088249211,      0.6220190823,                 0,                 0,                 0,      0.1098018961,    0.001970428308,       0.622366399,                 0,       29.78663078,     0.06514934148
          0,           0,        3245,      -5.001769217,      -2.206234826,        -2.4263041,      0.5025699418,      -7.284961909,       15761.82561,     0.02088242631,      0.6220199166,                 0,                 0,                 0,      0.1098018873,    0.001970337184,      0.6223672309,                 0,       29.78676459,     0.06514934148
          0,           0,        3246,      -5.008808913,      -2.210049606,      -2.453490539,      0.4941048164,      -7.285052801,       15761.82561,      0.0208823659,      0.6220208989,                 0,                 0,                 0,      0.1098019259,    0.001970246954,      0.6223682109,                 0,        29.7868978,     0.06514934148
          0,           0,        3247,      -5.014456692,      -2.213161931,      -2.478291174,       0.489723952,      -7.284845286,       15761.82561,     0.02088231193,      0.6220220393,                 0,                 0,                 0,       0.109802014,    0.001970158352,      0.6223693492,                 0,        29.7870294,     0.06514934148
          0,           0,        3248,      -5.019628801,      -2.216008932,      -2.499272623,      0.4877800988,      -7.284365848,       15761.82561,      0.0208822654,      0.6220233479,                 0,                 0,                 0,      0.1098021538,    0.001970072081,      0.6223706558,                 0,       29.78715843,     0.06514934148
          0,           0,        3249,      -5.025211261,      -2.219087949,      -2.516221865,       0.486257166,      -7.283647536,       15761.82561,     0.02088222727,       0.622024834,                 0,                 0,                 0,      0.1098023469,    0.001969988803,        0.62237214,                 0,       29.78728399,     0.06514934148
          0,           0,        3250,      -5.031866032,       -2.22282883,      -2.530133831,      0.4834231693,      -7.282728567,       15761.82561,      0.0208821984,      0.6220265061,                 0,                 0,                 0,      0.1098025948,    0.001969909133,      0.6223738105,                 0,       29.78740524,     0.06514934148
          0,           0,        3251,      -5.039940601,      -2.227507271,      -2.542691902,      0.4781720975,      -7.281653186,       15761.82561,     0.02088217959,      0.6220283719,                 0,                 0,                 0,      0.1098028988,    0.001969833629,      0.6223756748,                 0,       29.78752143,     0.06514934148
          0,           0,        3252,       -5.04946571,      -2.233209188,      -2.555596162,       0.470093344,      -7.280469987,       15761.82561,     0.02088217152,      0.6220304376,                 0,                 0,                 0,      0.1098032595,    0.001969762791,      0.6223777393,                 0,       29.78763186,     0.06514934148
          0,           0,        3253,      -5.060211979,      -2.239840353,      -2.570075566,      0.4593924805,      -7.279227687,       15761.82561,     0.02088217477,      0.6220327077,                 0,                 0,                 0,      0.1098036771,    0.001969697055,      0.6223800085,                 0,       29.78773593,     0.06514934148
          0,           0,        3254,       -5.07178076,      -2.247169466,      -2.586677938,      0.4467462618,      -7.277984424,       15761.82561,      0.0208821898,      0.6220351851,                 0,                 0,                 0,      0.1098041514,    0.001969636794,      0.6223824852,                 0,       29.78783313,     0.06514934148
          0,           0,        3255,      -5.083710622,      -2.254891635,       -2.60526925,      0.4331186719,      -7.276807185,       15761.82561,     0.02088221694,      0.6220378704,                 0,                 0,                 0,      0.1098046813,    0.001969582316,      0.6223851701,                 0,       29.78792301,     0.06514934148
          0,           0,        3256,      -5.095581601,        -2.2626986,      -2.625159202,      0.4195430555,      -7.275753695,       15761.82561,     0.02088225637,       0.622040762,                 0,                 0,                 0,      0.1098052654,     0.00196953386,      0.6223880615,                 0,       29.78800523,     0.06514934148
          0,           0,        3257,      -5.107097433,      -2.270341292,      -2.645313133,       0.406891739,      -7.274881894,       15761.82561,     0.02088230815,      0.6220438558,                 0,                 0,                 0,      0.1098059013,      0.0019694916,      0.6223911555,                 0,       29.78807952,     0.06514934148
          0,           0,        3258,      -5.118128385,      -2.277671548,      -2.664630289,      0.3956867978,      -7.274250129,       15761.82561,     0.02088237219,      0.6220471454,                 0,                 0,                 0,       0.109806586,    0.001969455643,      0.6223944455,                 0,        29.7881457,     0.06514934148
          0,           0,        3259,      -5.128707485,      -2.284654938,      -2.682241571,      0.3860164256,      -7.273913883,       15761.82561,     0.02088244824,      0.6220506214,                 0,                 0,                 0,      0.1098073158,    0.001969426026,      0.6223979222,                 0,       29.78820367,     0.06514934148
          0,           0,        3260,      -5.138987777,      -2.291355149,      -2.697735722,      0.3775859051,      -7.273924991,       15761.82561,     0.02088253591,      0.6220542719,                 0,                 0,                 0,      0.1098080864,    0.001969402721,      0.6224015737,                 0,       29.78825342,     0.06514934148
          0,           0,        3261,       -5.14917967,      -2.297898637,      -2.711222418,      0.3698702451,      -7.274330545,       15761.82561,     0.02088263466,      0.6220580824,                 0,                 0,                 0,      0.1098088927,    0.001969385632,      0.6224053854,                 0,       29.78829503,     0.06514934148
          0,           0,        3262,      -5.159489794,      -2.304432528,      -2.723212707,      0.3622958348,      -7.275172154,       15761.82561,     0.02088274382,      0.6220620356,                 0,                 0,                 0,       0.109809729,    0.001969374603,      0.6224093401,                 0,       29.78832863,     0.06514934148
          0,           0,        3263,      -5.170076643,      -2.311087822,       -2.73439058,      0.3543857547,      -7.276484523,       15761.82561,     0.02088286256,      0.6220661117,                 0,                 0,                 0,      0.1098105889,    0.001969369421,      0.6224134179,                 0,       29.78835444,     0.06514934148
          0,           0,        3264,      -5.181028949,      -2.317955403,      -2.745386277,      0.3458389912,       -7.27829369,       15761.82561,     0.02088298995,      0.6220702885,                 0,                 0,                 0,      0.1098114657,    0.001969369822,      0.6224175967,                 0,       29.78837274,     0.06514934148
          0,           0,        3265,      -5.192364988,      -2.325077053,      -2.756627789,      0.3365463972,      -7.280616836,       15761.82561,     0.02088312494,      0.6220745418,                 0,                 0,                 0,       0.109812352,    0.001969375499,      0.6224218521,                 0,       29.78838385,     0.06514934148
          0,           0,        3266,      -5.204046671,      -2.332449499,      -2.768289621,      0.3265617936,      -7.283459871,       15761.82561,     0.02088326639,      0.6220788451,                 0,                 0,                 0,      0.1098132402,    0.001969386116,      0.6224261578,                 0,       29.78838814,     0.06514934148
          0,           0,        3267,      -5.216001089,      -2.340037312,      -2.780319894,      0.3160485726,      -7.286817199,       15761.82561,     0.02088341311,      0.6220831706,                 0,                 0,                 0,      0.1098141222,    0.001969401312,      0.6224304857,                 0,         29.788386,     0.06514934148
          0,           0,        3268,      -5.228142881,      -2.347789843,       -2.79251482,      0.3052188606,      -7.290670291,       15761.82561,     0.02088356382,      0.6220874893,                 0,                 0,                 0,      0.1098149899,    0.001969420719,       0.622434807,                 0,       29.78837782,     0.06514934148
          0,           0,        3269,      -5.240392498,      -2.355657825,      -2.804610822,      0.2942783173,      -7.294986072,       15761.82561,     0.02088371727,      0.6220917713,                 0,                 0,                 0,       0.109815835,    0.001969443971,      0.6224390916,                 0,       29.78836398,     0.06514934148
          0,           0,        3270,      -5.252687615,      -2.363606433,      -2.816369127,      0.2833859134,      -7.299715718,       15761.82561,     0.02088387217,      0.6220959863,                 0,                 0,                 0,      0.1098166492,    0.001969470713,      0.6224433095,                 0,       29.78834486,     0.06514934148
          0,           0,        3271,      -5.264987186,      -2.371623031,      -2.827633744,      0.2726336037,      -7.304793739,       15761.82561,     0.02088402729,      0.6221001045,                 0,                 0,                 0,      0.1098174245,    0.001969500612,      0.6224474304,                 0,        29.7883208,     0.06514934148
          0,           0,        3272,      -5.277269252,      -2.379719339,      -2.838352883,      0.2620458819,        -7.3101374,       15761.82561,     0.02088418143,      0.6221040965,                 0,                 0,                 0,      0.1098181529,    0.001969533367,      0.6224514253,                 0,       29.78829209,     0.06514934148
          0,           0,        3273,      -5.289524851,      -2.387928928,      -2.848565654,      0.2515944868,      -7.315647077,       15761.82561,     0.02088433346,      0.6221079341,                 0,                 0,                 0,       0.109818827,    0.001969568709,      0.6224552657,                 0,         29.788259,     0.06514934148
          0,           0,        3274,      -5.301750489,      -2.396301682,      -2.858366085,      0.2412208717,      -7.321207246,       15761.82561,     0.02088448236,      0.6221115908,                 0,                 0,                 0,      0.1098194398,    0.001969606411,      0.6224589253,                 0,       29.78822172,     0.06514934148
          0,           0,        3275,      -5.313941225,      -2.404896992,      -2.867861036,      0.2308590266,      -7.326689053,       15761.82561,     0.02088462718,      0.6221150423,                 0,                 0,                 0,      0.1098199849,    0.001969646282,      0.6224623796,                 0,       29.78818041,     0.06514934148
          0,           0,        3276,      -5.326085556,       -2.41377713,      -2.877136309,      0.2204533078,      -7.331953986,       15761.82561,     0.02088476711,      0.6221182665,                 0,                 0,                 0,      0.1098204566,    0.001969688171,      0.6224656065,                 0,       29.78813521,     0.06514934148
          0,           0,        3277,      -5.338162483,      -2.423001747,      -2.886238896,      0.2099688937,       -7.33685964,       15761.82561,     0.02088490146,      0.6221212442,                 0,                 0,                 0,      0.1098208499,    0.001969731964,      0.6224685869,                 0,       29.78808617,     0.06514934148
          0,           0,        3278,      -5.350140477,      -2.432623838,      -2.895176325,      0.1993950768,      -7.341266471,       15761.82561,     0.02088502963,      0.6221239592,                 0,                 0,                 0,      0.1098211605,    0.001969777575,      0.6224713046,                 0,       29.78803335,     0.06514934148
          0,           0,        3279,      -5.361977802,      -2.442687126,      -2.903928999,      0.1887432301,      -7.345046611,       15761.82561,     0.02088515118,      0.6221263985,                 0,                 0,                 0,       0.109821385,    0.001969824943,      0.6224737465,                 0,       29.78797678,     0.06514934148
          0,           0,        3280,      -5.373623631,      -2.453224547,      -2.912468968,      0.1780418869,      -7.348092093,       15761.82561,     0.02088526577,      0.6221285524,                 0,                 0,                 0,      0.1098215209,    0.001969874022,      0.6224759029,                 0,       29.78791648,     0.06514934148
          0,           0,        3281,       -5.38501954,      -2.464257481,      -2.920778418,      0.1673311216,      -7.350322688,       15761.82561,     0.02088537316,      0.6221304145,                 0,                 0,                 0,      0.1098215665,    0.001969924778,      0.6224777674,                 0,       29.78785247,     0.06514934148
          0,           0,        3282,      -5.396101244,      -2.475795382,      -2.928862735,      0.1566577879,      -7.351692414,       15761.82561,     0.02088547323,      0.6221319814,                 0,                 0,                 0,      0.1098215206,     0.00196997718,      0.6224793366,                 0,       29.78778477,     0.06514934148
          0,           0,        3283,      -5.406800616,      -2.487835611,      -2.936755529,      0.1460722643,      -7.352193402,       15761.82561,     0.02088556593,      0.6221332531,                 0,                 0,                 0,      0.1098213833,    0.001970031194,      0.6224806105,                 0,       29.78771345,     0.06514934148
          0,           0,        3284,      -5.417048146,      -2.500363347,       -2.94451566,       0.135626712,      -7.351856854,       15761.82561,      0.0208856513,       0.622134232,                 0,                 0,                 0,      0.1098211551,    0.001970086779,      0.6224815916,                 0,       29.78763856,     0.06514934148
          0,           0,        3285,      -5.426775917,      -2.513351553,      -2.952218375,      0.1253743099,      -7.350750624,       15761.82561,     0.02088572946,      0.6221349235,                 0,                 0,                 0,      0.1098208372,    0.001970143884,      0.6224822851,                 0,        29.7875602,     0.06514934148
          0,           0,        3286,      -5.435921119,      -2.526761026,      -2.959943612,      0.1153687422,      -7.348973988,       15761.82561,     0.02088580056,       0.622135335,                 0,                 0,                 0,      0.1098204314,    0.001970202446,      0.6224826986,                 0,        29.7874785,     0.06514934148
          0,           0,        3287,      -5.444429913,      -2.540540574,      -2.967764449,      0.1056632913,      -7.346650725,       15761.82561,     0.02088586481,      0.6221354759,                 0,                 0,                 0,      0.1098199402,     0.00197026239,      0.6224828413,                 0,        29.7873936,     0.06514934148
          0,           0,        3288,      -5.452261297,      -2.554627373,      -2.975737782,     0.09630913237,       -7.34392074,       15761.82561,     0.02088592247,      0.6221353572,                 0,                 0,                 0,      0.1098193663,    0.001970323627,      0.6224827244,                 0,       29.78730569,     0.06514934148
          0,           0,        3289,      -5.459390579,        -2.5689475,      -2.983898216,     0.08735279275,      -7.340932219,       15761.82561,      0.0208859738,       0.622134991,                 0,                 0,                 0,       0.109818713,    0.001970386061,        0.62248236,                 0,       29.78721495,     0.06514934148
          0,           0,        3290,      -5.465811923,      -2.583416702,      -2.992255193,     0.07883305886,      -7.337833531,       15761.82561,      0.0208860191,      0.6221343904,                 0,                 0,                 0,       0.109817984,    0.001970449588,      0.6224817611,                 0,        29.7871216,     0.06514934148
          0,           0,        3291,      -5.471539699,      -2.597941377,      -3.000792753,     0.07077780518,      -7.334767027,       15761.82561,     0.02088605867,       0.622133569,                 0,                 0,                 0,       0.109817183,    0.001970514103,      0.6224809413,                 0,       29.78702583,     0.06514934148
          0,           0,        3292,      -5.476608386,      -2.612419785,      -3.009471081,     0.06320134013,      -7.331864248,       15761.82561,     0.02088609282,      0.6221325406,                 0,                 0,                 0,      0.1098163141,    0.001970579499,      0.6224799143,                 0,       29.78692788,     0.06514934148
          0,           0,        3293,      -5.481071078,      -2.626743529,      -3.018229046,     0.05610273379,      -7.329242558,       15761.82561,     0.02088612188,      0.6221313188,                 0,                 0,                 0,      0.1098153817,    0.001970645673,       0.622478694,                 0,       29.78682794,     0.06514934148
          0,           0,        3294,      -5.484996808,      -2.640799352,      -3.026987136,     0.04946544111,      -7.327003102,       15761.82561,     0.02088614615,      0.6221299171,                 0,                 0,                 0,      0.1098143901,    0.001970712527,      0.6224772937,                 0,       29.78672621,     0.06514934148
          0,           0,        3295,      -5.488466965,      -2.654471294,      -3.035650548,     0.04325833228,      -7.325230097,       15761.82561,     0.02088616594,      0.6221283486,                 0,                 0,                 0,      0.1098133437,    0.001970779971,      0.6224757265,                 0,       29.78662289,     0.06514934148
          0,           0,        3296,      -5.491571157,      -2.667643278,       -3.04411239,     0.03743799739,      -7.323986862,       15761.82561,     0.02088618154,      0.6221266256,                 0,                 0,                 0,      0.1098122473,    0.001970847924,      0.6224740047,                 0,       29.78651815,     0.06514934148
          0,           0,        3297,      -5.494403135,      -2.680202144,      -3.052257132,     0.03195182047,      -7.323324597,       15761.82561,     0.02088619324,      0.6221247598,                 0,                 0,                 0,      0.1098111054,    0.001970916311,      0.6224721402,                 0,       29.78641214,     0.06514934148
          0,           0,        3298,      -5.497056892,      -2.692041102,      -3.059964641,      0.0267415735,      -7.323275951,       15761.82561,     0.02088620129,      0.6221227624,                 0,                 0,                 0,      0.1098099227,    0.001970985067,      0.6224701439,                 0,       29.78630501,     0.06514934148
          0,           0,        3299,      -5.499623246,      -2.703063508,      -3.067115011,     0.02174704828,      -7.323857726,       15761.82561,     0.02088620597,      0.6221206434,                 0,                 0,                 0,      0.1098087041,    0.001971054131,      0.6224680261,                 0,        29.7861969,     0.06514934148
          0,           0,        3300,       -5.50218707,      -2.713186755,      -3.073594258,     0.01690936172,      -7.325071575,       15761.82561,     0.02088620749,      0.6221184126,                 0,                 0,                 0,      0.1098074543,    0.001971123446,      0.6224657964,                 0,       29.78608792,     0.06514934148
          0,           0,        3301,      -5.504825207,      -2.722346011,      -3.079300718,     0.01217369592,      -7.326904771,       15761.82561,     0.02088620608,      0.6221160789,                 0,                 0,                 0,      0.1098061781,    0.001971192955,      0.6224634637,                 0,       29.78597819,     0.06514934148
          0,           0,        3302,      -5.507605072,      -2.730497443,      -3.084151699,    0.007491331022,      -7.329330927,       15761.82561,     0.02088620194,      0.6221136507,                 0,                 0,                 0,      0.1098048806,      0.0019712626,      0.6224610365,                 0,       29.78586785,     0.06514934148
          0,           0,        3303,      -5.510583866,      -2.737620607,      -3.088089736,    0.002820947919,      -7.332310665,       15761.82561,     0.02088619523,      0.6221111359,                 0,                 0,                 0,      0.1098035666,    0.001971332318,      0.6224585226,                 0,       29.78575701,     0.06514934148
          0,           0,        3304,      -5.513808341,      -2.743719689,      -3.091087638,   -0.001870798781,      -7.335792303,       15761.82561,     0.02088618613,      0.6221085422,                 0,                 0,                 0,      0.1098022411,    0.001971402038,      0.6224559299,                 0,       29.78564581,     0.06514934148
          0,           0,        3305,      -5.517314964,      -2.748823415,      -3.093151632,   -0.006609268624,      -7.339712542,       15761.82561,     0.02088617477,      0.6221058771,                 0,                 0,                 0,      0.1098009092,     0.00197147168,      0.6224532657,                 0,        29.7855344,     0.06514934148
          0,           0,        3306,      -5.521130507,      -2.752983664,      -3.094322038,    -0.01141244017,      -7.343997367,       15761.82561,      0.0208861613,       0.622103148,                 0,                 0,                 0,      0.1097995761,    0.001971541152,      0.6224505374,                 0,       29.78542294,     0.06514934148
          0,           0,        3307,      -5.525272875,      -2.756272861,      -3.094671419,    -0.01629186766,      -7.348563055,       15761.82561,     0.02088614584,      0.6221003621,                 0,                 0,                 0,      0.1097982468,     0.00197161035,      0.6224477524,                 0,       29.78531161,     0.06514934148
          0,           0,        3308,      -5.529752096,      -2.758780449,      -3.094300419,    -0.02125392202,      -7.353317614,       15761.82561,     0.02088612849,      0.6220975272,                 0,                 0,                 0,      0.1097969267,    0.001971679159,      0.6224449182,                 0,       29.78520062,     0.06514934148
          0,           0,        3309,       -5.53457144,      -2.760608823,      -3.093331888,    -0.02630120026,        -7.3581627,       15761.82561,     0.02088610936,       0.622094651,                 0,                 0,                 0,      0.1097956209,    0.001971747449,      0.6224420428,                 0,       29.78509018,     0.06514934148
          0,           0,        3310,      -5.539728586,      -2.761869072,      -3.091904064,    -0.03143400286,        -7.3629959,       15761.82561,     0.02088608857,      0.6220917416,                 0,                 0,                 0,      0.1097943348,    0.001971815082,       0.622439134,                 0,       29.78498053,     0.06514934148
          0,           0,        3311,      -5.545216808,      -2.762676893,      -3.090163613,    -0.03665178582,      -7.367713483,       15761.82561,     0.02088606622,      0.6220888073,                 0,                 0,                 0,      0.1097930734,    0.001971881908,      0.6224362005,                 0,       29.78487192,     0.06514934148
          0,           0,        3312,      -5.551026114,      -2.763148936,      -3.088259193,    -0.04195449337,      -7.372213635,       15761.82561,     0.02088604242,      0.6220858571,                 0,                 0,                 0,      0.1097918422,     0.00197194777,      0.6224332509,                 0,       29.78476461,     0.06514934148
          0,           0,        3313,       -5.55714433,      -2.763399737,      -3.086336009,    -0.04734370387,      -7.376399755,       15761.82561,     0.02088601729,      0.6220829003,                 0,                 0,                 0,      0.1097906461,    0.001972012507,      0.6224302947,                 0,       29.78465888,     0.06514934148
          0,           0,        3314,      -5.563558075,      -2.763539326,      -3.084531577,     -0.0528235313,      -7.380184278,       15761.82561,     0.02088599096,      0.6220799464,                 0,                 0,                 0,      0.1097894904,    0.001972075954,      0.6224273414,                 0,         29.784555,     0.06514934148
          0,           0,        3315,       -5.57025362,      -2.763671498,       -3.08297277,    -0.05840124731,      -7.383492012,       15761.82561,     0.02088596357,      0.6220770056,                 0,                 0,                 0,      0.1097883799,    0.001972137949,      0.6224244011,                 0,       29.78445325,     0.06514934148
          0,           0,        3316,      -5.577217607,      -2.763892685,      -3.081773986,    -0.06408760724,      -7.386263157,       15761.82561,     0.02088593529,      0.6220740882,                 0,                 0,                 0,      0.1097873196,    0.001972198331,      0.6224214842,                 0,        29.7843539,     0.06514934148
          0,           0,        3317,      -5.584437628,       -2.76429134,      -3.081036298,    -0.06989689677,      -7.388456108,       15761.82561,     0.02088590627,       0.622071205,                 0,                 0,                 0,      0.1097863139,    0.001972256948,      0.6224186014,                 0,       29.78425724,     0.06514934148
          0,           0,        3318,       -5.59190264,      -2.764947718,      -3.080847327,    -0.07584669305,      -7.390048458,       15761.82561,     0.02088587672,      0.6220683669,                 0,                 0,                 0,      0.1097853673,    0.001972313653,      0.6224157637,                 0,        29.7841635,     0.06514934148
          0,           0,        3319,      -5.599603236,      -2.765933954,      -3.081281638,    -0.08195741439,       -7.39103766,       15761.82561,     0.02088584682,      0.6220655848,                 0,                 0,                 0,      0.1097844839,    0.001972368313,       0.622412982,                 0,       29.78407293,     0.06514934148
          0,           0,        3320,      -5.607531743,       -2.76731433,      -3.082401457,     -0.0882516622,      -7.391440377,       15761.82561,      0.0208858168,        0.62206287,                 0,                 0,                 0,      0.1097836676,    0.001972420806,      0.6224102676,                 0,       29.78398575,     0.06514934148
          0,           0,        3321,      -5.615682177,      -2.769145669,      -3.084257558,    -0.09475342942,      -7.391290913,       15761.82561,     0.02088578688,      0.6220602335,                 0,                 0,                 0,      0.1097829217,    0.001972471024,      0.6224076313,                 0,       29.78390218,     0.06514934148
          0,           0,        3322,       -5.62405004,      -2.771477753,      -3.086890179,     -0.1014871984,      -7.390638862,       15761.82561,     0.02088575731,      0.6220576862,                 0,                 0,                 0,      0.1097822495,    0.001972518872,      0.6224050843,                 0,       29.78382239,     0.06514934148
          0,           0,        3323,      -5.632631962,      -2.774353747,       -3.09032989,     -0.1084769693,      -7.389546302,       15761.82561,     0.02088572831,      0.6220552386,                 0,                 0,                 0,      0.1097816535,    0.001972564272,       0.622402637,                 0,       29.78374655,     0.06514934148
          0,           0,        3324,       -5.64142524,      -2.777810553,      -3.094598335,       -0.11574527,      -7.388084681,       15761.82561,     0.02088570015,      0.6220529011,                 0,                 0,                 0,      0.1097811361,    0.001972607159,      0.6224002997,                 0,       29.78367479,     0.06514934148
          0,           0,        3325,      -5.650427244,      -2.781879085,      -3.099708781,     -0.1233121458,      -7.386331746,       15761.82561,     0.02088567307,      0.6220506834,                 0,                 0,                 0,       0.109780699,    0.001972647482,      0.6223980822,                 0,       29.78360722,     0.06514934148
          0,           0,        3326,      -5.659634676,      -2.786584433,       -3.10566646,     -0.1311941153,      -7.384368621,       15761.82561,     0.02088564731,      0.6220485946,                 0,                 0,                 0,      0.1097803434,    0.001972685205,      0.6223959936,                 0,       29.78354396,     0.06514934148
          0,           0,        3327,      -5.669042738,      -2.791945884,      -3.112468638,     -0.1394031265,      -7.382277296,       15761.82561,      0.0208856231,      0.6220466433,                 0,                 0,                 0,      0.1097800703,    0.001972720302,      0.6223940425,                 0,       29.78348505,     0.06514934148
          0,           0,        3328,      -5.678644201,      -2.797976788,      -3.120104407,      -0.147945497,      -7.380138518,       15761.82561,     0.02088560065,      0.6220448371,                 0,                 0,                 0,      0.1097798797,     0.00197275276,      0.6223922364,                 0,       29.78343057,     0.06514934148
          0,           0,        3329,      -5.688428406,      -2.804684248,      -3.128554151,     -0.1568208324,      -7.378030102,       15761.82561,     0.02088558018,      0.6220431827,                 0,                 0,                 0,      0.1097797715,    0.001972782574,      0.6223905822,                 0,       29.78338055,     0.06514934148
          0,           0,        3330,      -5.698380187,       -2.81206863,      -3.137788676,     -0.1660209101,      -7.376025548,       15761.82561,     0.02088556187,       0.622041686,                 0,                 0,                 0,      0.1097797448,    0.001972809746,      0.6223890856,                 0,       29.78333502,     0.06514934148
          0,           0,        3331,      -5.708478828,       -2.82012286,      -3.147767971,      -0.175528585,      -7.374193189,       15761.82561,     0.02088554585,      0.6220403518,                 0,                 0,                 0,      0.1097797982,    0.001972834286,      0.6223877515,                 0,       29.78329397,     0.06514934148
          0,           0,        3332,      -5.718697003,      -2.828831499,      -3.158439602,     -0.1853166679,      -7.372596347,       15761.82561,     0.02088553227,      0.6220391836,                 0,                 0,                 0,      0.1097799298,    0.001972856205,      0.6223865835,                 0,       29.78325741,     0.06514934148
          0,           0,        3333,      -5.728999785,      -2.838169599,      -3.169736761,     -0.1953468234,      -7.371286039,       15761.82561,      0.0208855212,      0.6220381841,                 0,                 0,                 0,      0.1097801373,     0.00197287552,      0.6223855841,                 0,       29.78322533,     0.06514934148
          0,           0,        3334,      -5.739343779,      -2.848101342,      -3.181576006,     -0.2055685535,       -7.37031583,       15761.82561,     0.02088551271,      0.6220373545,                 0,                 0,                 0,      0.1097804177,    0.001972892245,      0.6223847546,                 0,       29.78319772,     0.06514934148
          0,           0,        3335,      -5.749676494,      -2.858578479,       -3.19385481,     -0.2159183799,      -7.369727694,       15761.82561,     0.02088550682,       0.622036695,                 0,                 0,                 0,      0.1097807675,    0.001972906394,      0.6223840952,                 0,       29.78317455,     0.06514934148
          0,           0,        3336,      -5.759936012,      -2.869538626,      -3.206449122,     -0.2263193005,      -7.369556986,       15761.82561,     0.02088550349,      0.6220362044,                 0,                 0,                 0,       0.109781183,    0.001972917978,      0.6223836047,                 0,        29.7831558,     0.06514934148
          0,           0,        3337,      -5.770051102,      -2.880903494,      -3.219211248,     -0.2366807233,      -7.369831679,       15761.82561,     0.02088550267,      0.6220358804,                 0,                 0,                 0,      0.1097816598,    0.001972927001,      0.6223832809,                 0,       29.78314146,     0.06514934148
