"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,        2562,      -2.784558511,      -5.185946672,      -5.808054587,      -8.146679167,      -3.102542216
          0,           0,        2563,      -2.784412794,      -5.185800129,      -5.807908317,      -8.146533565,      -3.102395337
          0,           0,        2564,      -2.784267094,      -5.185653604,      -5.807762058,      -8.146387979,      -3.102248458
          0,           0,        2565,      -2.784121411,      -5.185507098,      -5.807615809,      -8.146242408,      -3.102101579
          0,           0,        2566,      -2.783975741,       -5.18536061,      -5.807469569,      -8.146096851,      -3.101954701
          0,           0,        2567,      -2.783830086,       -5.18521414,      -5.807323338,      -8.145951306,      -3.101807823
          0,           0,        2568,      -2.783684442,      -5.185067686,      -5.807177116,      -8.145805773,      -3.101660945
          0,           0,        2569,      -2.783538809,      -5.184921249,        -5.8070309,      -8.145660249,      -3.101514067
          0,           0,        2570,      -2.783393186,      -5.184774828,      -5.806884691,      -8.145514734,       -3.10136719
          0,           0,        2571,      -2.783247572,      -5.184628422,      -5.806738489,      -8.145369227,      -3.101220313
          0,           0,        2572,      -2.783101964,      -5.184482031,      -5.806592292,      -8.145223726,      -3.101073436
          0,           0,        2573,      -2.782956363,      -5.184335654,        -5.8064461,       -8.14507823,       -3.10092656
          0,           0,        2574,      -2.782810766,      -5.184189291,      -5.806299912,      -8.144932737,      -3.100779683
          0,           0,        2575,      -2.782665173,      -5.184042941,      -5.806153727,      -8.144787247,      -3.100632808
          0,           0,        2576,      -2.782519582,      -5.183896604,      -5.806007546,      -8.144641758,      -3.100485932
          0,           0,        2577,      -2.782373992,      -5.183750278,      -5.805861366,      -8.144496269,      -3.100339057
          0,           0,        2578,      -2.782228402,      -5.183603964,      -5.805715188,      -8.144350779,      -3.100192183
          0,           0,        2579,      -2.782082811,       -5.18345766,      -5.805569012,      -8.144205286,      -3.100045308
          0,           0,        2580,      -2.781937217,      -5.183311367,      -5.805422835,       -8.14405979,      -3.099898434
          0,           0,        2581,       -2.78179162,      -5.183165083,      -5.805276658,       -8.14391429,      -3.099751561
          0,           0,        2582,      -2.781646017,      -5.183018809,      -5.805130481,      -8.143768783,      -3.099604688
          0,           0,        2583,      -2.781500409,      -5.182872542,      -5.804984301,      -8.143623269,      -3.099457815
          0,           0,        2584,      -2.781354794,      -5.182726283,       -5.80483812,      -8.143477747,      -3.099310943
          0,           0,        2585,      -2.781209171,      -5.182580032,      -5.804691936,      -8.143332216,      -3.099164071
          0,           0,        2586,      -2.781063538,      -5.182433787,      -5.804545749,      -8.143186674,        -3.0990172
          0,           0,        2587,      -2.780917895,      -5.182287547,      -5.804399557,      -8.143041121,      -3.098870329
          0,           0,        2588,       -2.78077224,      -5.182141313,      -5.804253361,      -8.142895556,      -3.098723459
          0,           0,        2589,      -2.780626574,      -5.181995084,       -5.80410716,      -8.142749977,      -3.098576589
          0,           0,        2590,      -2.780480893,      -5.181848858,      -5.803960953,      -8.142604383,       -3.09842972
          0,           0,        2591,      -2.780335198,      -5.181702636,      -5.803814741,      -8.142458774,      -3.098282851
          0,           0,        2592,      -2.780189488,      -5.181556416,      -5.803668521,      -8.142313149,      -3.098135982
          0,           0,        2593,      -2.780043762,      -5.181410199,      -5.803522294,      -8.142167506,      -3.097989114
          0,           0,        2594,      -2.779898018,      -5.181263983,      -5.803376059,      -8.142021844,      -3.097842247
          0,           0,        2595,      -2.779752256,      -5.181117768,      -5.803229816,      -8.141876163,       -3.09769538
          0,           0,        2596,      -2.779606475,      -5.180971554,      -5.803083565,      -8.141730462,      -3.097548513
          0,           0,        2597,      -2.779460674,      -5.180825339,      -5.802937303,      -8.141584741,      -3.097401647
          0,           0,        2598,      -2.779314852,      -5.180679123,      -5.802791033,      -8.141438997,      -3.097254782
          0,           0,        2599,      -2.779169009,      -5.180532906,      -5.802644752,       -8.14129323,      -3.097107916
          0,           0,        2600,      -2.779023143,      -5.180386687,       -5.80249846,      -8.141147441,      -3.096961052
          0,           0,        2601,      -2.778877254,      -5.180240465,      -5.802352157,      -8.141001627,      -3.096814188
          0,           0,        2602,      -2.778731342,       -5.18009424,      -5.802205843,      -8.140855788,      -3.096667324
          0,           0,        2603,      -2.778585404,      -5.179948011,      -5.802059516,      -8.140709924,      -3.096520461
          0,           0,        2604,      -2.778439442,      -5.179801778,      -5.801913178,      -8.140564033,      -3.096373599
          0,           0,        2605,      -2.778293454,       -5.17965554,      -5.801766827,      -8.140418116,      -3.096226736
          0,           0,        2606,      -2.778147439,      -5.179509297,      -5.801620462,      -8.140272171,      -3.096079875
          0,           0,        2607,      -2.778001397,      -5.179363048,      -5.801474084,      -8.140126198,      -3.095933014
          0,           0,        2608,      -2.777855328,      -5.179216792,      -5.801327693,      -8.139980196,      -3.095786153
          0,           0,        2609,       -2.77770923,       -5.17907053,      -5.801181288,      -8.139834166,      -3.095639293
          0,           0,        2610,      -2.777563104,       -5.17892426,      -5.801034868,      -8.139688106,      -3.095492433
          0,           0,        2611,      -2.777416949,      -5.178777982,      -5.800888433,      -8.139542016,      -3.095345574
          0,           0,        2612,      -2.777270764,      -5.178631696,      -5.800741984,      -8.139395896,      -3.095198715
          0,           0,        2613,       -2.77712455,      -5.178485401,      -5.800595519,      -8.139249744,      -3.095051857
          0,           0,        2614,      -2.776978305,      -5.178339097,      -5.800449039,      -8.139103562,      -3.094904999
          0,           0,        2615,      -2.776832029,      -5.178192783,      -5.800302544,      -8.138957348,      -3.094758141
          0,           0,        2616,      -2.776685723,      -5.178046459,      -5.800156032,      -8.138811102,      -3.094611284
          0,           0,        2617,      -2.776539385,      -5.177900124,      -5.800009505,      -8.138664825,      -3.094464427
          0,           0,        2618,      -2.776393016,      -5.177753779,      -5.799862962,      -8.138518514,      -3.094317571
          0,           0,        2619,      -2.776246615,      -5.177607422,      -5.799716402,      -8.138372172,      -3.094170715
          0,           0,        2620,      -2.776100182,      -5.177461053,      -5.799569825,      -8.138225797,       -3.09402386
          0,           0,        2621,      -2.775953717,      -5.177314673,      -5.799423232,      -8.138079389,      -3.093877005
          0,           0,        2622,       -2.77580722,       -5.17716828,      -5.799276623,      -8.137932948,       -3.09373015
          0,           0,        2623,       -2.77566069,      -5.177021875,      -5.799129996,      -8.137786474,      -3.093583296
          0,           0,        2624,      -2.775514128,      -5.176875456,      -5.798983353,      -8.137639967,      -3.093436442
          0,           0,        2625,      -2.775367534,      -5.176729024,      -5.798836692,      -8.137493427,      -3.093289588
          0,           0,        2626,      -2.775220907,      -5.176582579,      -5.798690015,      -8.137346854,      -3.093142735
          0,           0,        2627,      -2.775074248,      -5.176436119,      -5.798543321,      -8.137200248,      -3.092995882
          0,           0,        2628,      -2.774927557,      -5.176289646,      -5.798396609,      -8.137053609,      -3.092849029
          0,           0,        2629,      -2.774780833,      -5.176143158,      -5.798249881,      -8.136906937,      -3.092702177
          0,           0,        2630,      -2.774634077,      -5.175996656,      -5.798103136,      -8.136760232,      -3.092555325
          0,           0,        2631,      -2.774487289,      -5.175850139,      -5.797956373,      -8.136613495,      -3.092408473
          0,           0,        2632,       -2.77434047,      -5.175703607,      -5.797809594,      -8.136466725,      -3.092261622
          0,           0,        2633,      -2.774193618,       -5.17555706,      -5.797662798,      -8.136319924,       -3.09211477
          0,           0,        2634,      -2.774046735,      -5.175410497,      -5.797515985,       -8.13617309,      -3.091967919
          0,           0,        2635,      -2.773899821,      -5.175263919,      -5.797369156,      -8.136026225,      -3.091821068
          0,           0,        2636,      -2.773752876,      -5.175117326,       -5.79722231,      -8.135879328,      -3.091674218
          0,           0,        2637,        -2.7736059,      -5.174970717,      -5.797075447,        -8.1357324,      -3.091527368
          0,           0,        2638,      -2.773458894,      -5.174824092,      -5.796928568,      -8.135585441,      -3.091380517
          0,           0,        2639,      -2.773311858,      -5.174677451,      -5.796781673,      -8.135438453,      -3.091233667
          0,           0,        2640,      -2.773164792,      -5.174530794,      -5.796634762,      -8.135291434,      -3.091086818
          0,           0,        2641,      -2.773017697,      -5.174384121,      -5.796487835,      -8.135144386,      -3.090939968
          0,           0,        2642,      -2.772870574,      -5.174237433,      -5.796340893,      -8.134997308,      -3.090793118
          0,           0,        2643,      -2.772723422,      -5.174090728,      -5.796193935,      -8.134850202,      -3.090646269
          0,           0,        2644,      -2.772576242,      -5.173944007,      -5.796046962,      -8.134703068,       -3.09049942
          0,           0,        2645,      -2.772429034,       -5.17379727,      -5.795899974,      -8.134555906,       -3.09035257
          0,           0,        2646,        -2.7722818,      -5.173650517,      -5.795752972,      -8.134408717,      -3.090205721
          0,           0,        2647,      -2.772134539,      -5.173503748,      -5.795605955,      -8.134261502,      -3.090058872
          0,           0,        2648,      -2.771987253,      -5.173356963,      -5.795458923,       -8.13411426,      -3.089912023
          0,           0,        2649,      -2.771839941,      -5.173210163,      -5.795311878,      -8.133966993,      -3.089765175
          0,           0,        2650,      -2.771692605,      -5.173063346,      -5.795164819,      -8.133819702,      -3.089618326
          0,           0,        2651,      -2.771545244,      -5.172916514,      -5.795017747,      -8.133672386,      -3.089471477
          0,           0,        2652,       -2.77139786,      -5.172769666,      -5.794870662,      -8.133525046,      -3.089324628
          0,           0,        2653,      -2.771250453,      -5.172622803,      -5.794723564,      -8.133377684,      -3.089177779
          0,           0,        2654,      -2.771103024,      -5.172475925,      -5.794576453,        -8.1332303,       -3.08903093
          0,           0,        2655,      -2.770955574,      -5.172329031,      -5.794429331,      -8.133082894,      -3.088884081
          0,           0,        2656,      -2.770808102,      -5.172182122,      -5.794282197,      -8.132935467,      -3.088737233
          0,           0,        2657,      -2.770660611,      -5.172035198,      -5.794135051,       -8.13278802,      -3.088590384
          0,           0,        2658,        -2.7705131,       -5.17188826,      -5.793987895,      -8.132640554,      -3.088443535
          0,           0,        2659,       -2.77036557,      -5.171741308,      -5.793840727,      -8.132493069,      -3.088296685
          0,           0,        2660,      -2.770218023,      -5.171594341,       -5.79369355,      -8.132345566,      -3.088149836
          0,           0,        2661,      -2.770070458,       -5.17144736,      -5.793546363,      -8.132198046,      -3.088002987
          0,           0,        2662,      -2.769922876,      -5.171300365,      -5.793399166,       -8.13205051,      -3.087856138
          0,           0,        2663,      -2.769775279,      -5.171153357,       -5.79325196,      -8.131902958,      -3.087709288
          0,           0,        2664,      -2.769627667,      -5.171006335,      -5.793104745,      -8.131755391,      -3.087562438
          0,           0,        2665,      -2.769480041,        -5.1708593,      -5.792957522,       -8.13160781,      -3.087415589
          0,           0,        2666,      -2.769332401,      -5.170712253,      -5.792810291,      -8.131460216,      -3.087268739
          0,           0,        2667,      -2.769184749,      -5.170565193,      -5.792663052,       -8.13131261,      -3.087121889
          0,           0,        2668,      -2.769037085,      -5.170418121,      -5.792515807,      -8.131164992,      -3.086975038
          0,           0,        2669,       -2.76888941,      -5.170271037,      -5.792368554,      -8.131017363,      -3.086828188
          0,           0,        2670,      -2.768741724,      -5.170123941,      -5.792221296,      -8.130869725,      -3.086681337
          0,           0,        2671,      -2.768594029,      -5.169976835,      -5.792074031,      -8.130722077,      -3.086534486
          0,           0,        2672,      -2.768446326,      -5.169829717,      -5.791926762,      -8.130574421,      -3.086387635
          0,           0,        2673,      -2.768298615,      -5.169682589,      -5.791779487,      -8.130426757,      -3.086240784
          0,           0,        2674,      -2.768150896,       -5.16953545,      -5.791632207,      -8.130279087,      -3.086093932
          0,           0,        2675,      -2.768003172,      -5.169388302,      -5.791484924,      -8.130131411,      -3.085947081
          0,           0,        2676,      -2.767855442,      -5.169241144,      -5.791337636,      -8.129983729,      -3.085800229
          0,           0,        2677,      -2.767707708,      -5.169093976,      -5.791190346,      -8.129836044,      -3.085653376
          0,           0,        2678,      -2.767559969,        -5.1689468,      -5.791043052,      -8.129688355,      -3.085506524
          0,           0,        2679,      -2.767412228,      -5.168799616,      -5.790895756,      -8.129540664,      -3.085359671
          0,           0,        2680,      -2.767264485,      -5.168652423,      -5.790748459,      -8.129392971,      -3.085212818
          0,           0,        2681,       -2.76711674,      -5.168505223,      -5.790601159,      -8.129245276,      -3.085065965
          0,           0,        2682,      -2.766968995,      -5.168358015,      -5.790453858,      -8.129097582,      -3.084919111
          0,           0,        2683,       -2.76682125,      -5.168210801,      -5.790306557,      -8.128949888,      -3.084772257
          0,           0,        2684,      -2.766673505,      -5.168063579,      -5.790159255,      -8.128802196,      -3.084625403
          0,           0,        2685,      -2.766525763,      -5.167916352,      -5.790011953,      -8.128654506,      -3.084478548
          0,           0,        2686,      -2.766378023,      -5.167769119,      -5.789864652,      -8.128506819,      -3.084331693
          0,           0,        2687,      -2.766230286,      -5.167621881,      -5.789717351,      -8.128359135,      -3.084184838
          0,           0,        2688,      -2.766082553,      -5.167474637,      -5.789570052,      -8.128211456,      -3.084037983
          0,           0,        2689,      -2.765934826,      -5.167327389,      -5.789422755,      -8.128063783,      -3.083891127
          0,           0,        2690,      -2.765787103,      -5.167180137,      -5.789275459,      -8.127916115,      -3.083744271
          0,           0,        2691,      -2.765639387,      -5.167032881,      -5.789128166,      -8.127768454,      -3.083597415
          0,           0,        2692,      -2.765491677,      -5.166885622,      -5.788980876,        -8.1276208,      -3.083450558
          0,           0,        2693,      -2.765343975,       -5.16673836,      -5.788833589,      -8.127473155,      -3.083303701
          0,           0,        2694,      -2.765196282,      -5.166591095,      -5.788686306,      -8.127325518,      -3.083156843
          0,           0,        2695,      -2.765048597,      -5.166443828,      -5.788539027,       -8.12717789,      -3.083009985
          0,           0,        2696,      -2.764900922,      -5.166296559,      -5.788391752,      -8.127030273,      -3.082863127
          0,           0,        2697,      -2.764753257,      -5.166149289,      -5.788244481,      -8.126882666,      -3.082716269
          0,           0,        2698,      -2.764605603,      -5.166002018,      -5.788097216,      -8.126735071,       -3.08256941
          0,           0,        2699,       -2.76445796,      -5.165854746,      -5.787949956,      -8.126587488,      -3.082422551
          0,           0,        2700,      -2.764310329,      -5.165707475,      -5.787802701,      -8.126439917,      -3.082275692
          0,           0,        2701,      -2.764162711,      -5.165560203,      -5.787655453,      -8.126292359,      -3.082128832
          0,           0,        2702,      -2.764015107,      -5.165412932,      -5.787508211,      -8.126144815,      -3.081981972
          0,           0,        2703,      -2.763867516,      -5.165265662,      -5.787360975,      -8.125997286,      -3.081835111
          0,           0,        2704,      -2.763719939,      -5.165118393,      -5.787213747,      -8.125849771,       -3.08168825
          0,           0,        2705,      -2.763572377,      -5.164971126,      -5.787066525,      -8.125702271,      -3.081541389
          0,           0,        2706,       -2.76342483,      -5.164823861,      -5.786919311,      -8.125554788,      -3.081394528
          0,           0,        2707,      -2.763277299,      -5.164676598,      -5.786772105,       -8.12540732,      -3.081247666
          0,           0,        2708,      -2.763129784,      -5.164529339,      -5.786624906,      -8.125259869,      -3.081100804
          0,           0,        2709,      -2.762982286,      -5.164382082,      -5.786477716,      -8.125112436,      -3.080953941
          0,           0,        2710,      -2.762834805,      -5.164234829,      -5.786330535,       -8.12496502,      -3.080807078
          0,           0,        2711,      -2.762687342,      -5.164087579,      -5.786183362,      -8.124817622,      -3.080660215
          0,           0,        2712,      -2.762539896,      -5.163940334,      -5.786036198,      -8.124670242,      -3.080513352
          0,           0,        2713,      -2.762392468,      -5.163793094,      -5.785889043,      -8.124522881,      -3.080366488
          0,           0,        2714,       -2.76224506,      -5.163645858,      -5.785741897,      -8.124375539,      -3.080219624
          0,           0,        2715,       -2.76209767,      -5.163498627,      -5.785594761,      -8.124228217,      -3.080072759
          0,           0,        2716,      -2.761950299,      -5.163351402,      -5.785447635,      -8.124080914,      -3.079925895
          0,           0,        2717,      -2.761802948,      -5.163204182,      -5.785300518,      -8.123933631,       -3.07977903
          0,           0,        2718,      -2.761655616,      -5.163056968,      -5.785153412,      -8.123786369,      -3.079632165
          0,           0,        2719,      -2.761508305,      -5.162909761,      -5.785006315,      -8.123639126,      -3.079485299
          0,           0,        2720,      -2.761361014,       -5.16276256,      -5.784859229,      -8.123491905,      -3.079338433
          0,           0,        2721,      -2.761213743,      -5.162615366,      -5.784712154,      -8.123344704,      -3.079191567
          0,           0,        2722,      -2.761066493,      -5.162468179,      -5.784565089,      -8.123197525,      -3.079044701
          0,           0,        2723,      -2.760919263,      -5.162320999,      -5.784418034,      -8.123050366,      -3.078897834
          0,           0,        2724,      -2.760772055,      -5.162173827,       -5.78427099,      -8.122903229,      -3.078750967
          0,           0,        2725,      -2.760624868,      -5.162026663,      -5.784123958,      -8.122756114,        -3.0786041
          0,           0,        2726,      -2.760477701,      -5.161879507,      -5.783976936,       -8.12260902,      -3.078457233
          0,           0,        2727,      -2.760330557,      -5.161732359,      -5.783829925,      -8.122461948,      -3.078310365
          0,           0,        2728,      -2.760183433,      -5.161585219,      -5.783682925,      -8.122314897,      -3.078163497
          0,           0,        2729,      -2.760036331,      -5.161438088,      -5.783535936,      -8.122167868,      -3.078016629
          0,           0,        2730,       -2.75988925,      -5.161290966,      -5.783388958,      -8.122020861,      -3.077869761
          0,           0,        2731,      -2.759742191,      -5.161143852,      -5.783241991,      -8.121873875,      -3.077722892
          0,           0,        2732,      -2.759595153,      -5.160996748,      -5.783095036,      -8.121726911,      -3.077576023
          0,           0,        2733,      -2.759448136,      -5.160849653,      -5.782948091,      -8.121579969,      -3.077429155
          0,           0,        2734,      -2.759301141,      -5.160702568,      -5.782801158,      -8.121433048,      -3.077282286
          0,           0,        2735,      -2.759154167,      -5.160555492,      -5.782654235,      -8.121286149,      -3.077135416
          0,           0,        2736,      -2.759007214,      -5.160408426,      -5.782507324,      -8.121139271,      -3.076988547
          0,           0,        2737,      -2.758860282,       -5.16026137,      -5.782360424,      -8.120992415,      -3.076841677
          0,           0,        2738,      -2.758713371,      -5.160114323,      -5.782213534,      -8.120845579,      -3.076694807
          0,           0,        2739,       -2.75856648,      -5.159967287,      -5.782066656,      -8.120698765,      -3.076547938
          0,           0,        2740,       -2.75841961,       -5.15982026,      -5.781919788,      -8.120551971,      -3.076401068
          0,           0,        2741,      -2.758272761,      -5.159673244,      -5.781772931,      -8.120405198,      -3.076254197
          0,           0,        2742,      -2.758125932,      -5.159526238,      -5.781626085,      -8.120258445,      -3.076107327
          0,           0,        2743,      -2.757979123,      -5.159379242,      -5.781479249,      -8.120111713,      -3.075960457
          0,           0,        2744,      -2.757832333,      -5.159232256,      -5.781332424,         -8.119965,      -3.075813586
          0,           0,        2745,      -2.757685563,      -5.159085281,      -5.781185609,      -8.119818307,      -3.075666716
          0,           0,        2746,      -2.757538813,      -5.158938316,      -5.781038804,      -8.119671633,      -3.075519845
          0,           0,        2747,      -2.757392081,      -5.158791362,       -5.78089201,      -8.119524978,      -3.075372974
          0,           0,        2748,      -2.757245368,      -5.158644418,      -5.780745225,      -8.119378342,      -3.075226103
          0,           0,        2749,      -2.757098673,      -5.158497484,       -5.78059845,      -8.119231724,      -3.075079233
          0,           0,        2750,      -2.756951996,      -5.158350561,      -5.780451684,      -8.119085124,      -3.074932362
          0,           0,        2751,      -2.756805337,      -5.158203648,      -5.780304928,      -8.118938542,      -3.074785491
          0,           0,        2752,      -2.756658696,      -5.158056745,      -5.780158181,      -8.118791978,       -3.07463862
          0,           0,        2753,      -2.756512071,      -5.157909853,      -5.780011444,       -8.11864543,      -3.074491749
          0,           0,        2754,      -2.756365463,      -5.157762971,      -5.779864715,      -8.118498899,      -3.074344878
          0,           0,        2755,      -2.756218871,      -5.157616098,      -5.779717995,      -8.118352384,      -3.074198006
          0,           0,        2756,      -2.756072294,      -5.157469236,      -5.779571283,      -8.118205885,      -3.074051135
          0,           0,        2757,      -2.755925734,      -5.157322384,       -5.77942458,      -8.118059401,      -3.073904264
          0,           0,        2758,      -2.755779188,      -5.157175542,      -5.779277885,      -8.117912931,      -3.073757393
          0,           0,        2759,      -2.755632656,       -5.15702871,      -5.779131197,      -8.117766477,      -3.073610522
          0,           0,        2760,      -2.755486139,      -5.156881887,      -5.778984517,      -8.117620036,      -3.073463651
          0,           0,        2761,      -2.755339635,      -5.156735074,      -5.778837845,      -8.117473608,       -3.07331678
          0,           0,        2762,      -2.755193145,       -5.15658827,       -5.77869118,      -8.117327194,      -3.073169909
          0,           0,        2763,      -2.755046667,      -5.156441476,      -5.778544521,      -8.117180792,      -3.073023038
          0,           0,        2764,      -2.754900201,      -5.156294691,       -5.77839787,      -8.117034402,      -3.072876168
          0,           0,        2765,      -2.754753747,      -5.156147915,      -5.778251225,      -8.116888024,      -3.072729297
          0,           0,        2766,      -2.754607304,      -5.156001148,      -5.778104586,      -8.116741656,      -3.072582426
          0,           0,        2767,      -2.754460872,      -5.155854389,      -5.777957952,      -8.116595299,      -3.072435556
          0,           0,        2768,       -2.75431445,       -5.15570764,      -5.777811325,      -8.116448952,      -3.072288685
          0,           0,        2769,      -2.754168038,      -5.155560898,      -5.777664703,      -8.116302614,      -3.072141815
          0,           0,        2770,      -2.754021634,      -5.155414165,      -5.777518086,      -8.116156285,      -3.071994944
          0,           0,        2771,       -2.75387524,       -5.15526744,      -5.777371474,      -8.116009965,      -3.071848074
          0,           0,        2772,      -2.753728853,      -5.155120723,      -5.777224866,      -8.115863652,      -3.071701204
          0,           0,        2773,      -2.753582475,      -5.154974013,      -5.777078263,      -8.115717347,      -3.071554334
          0,           0,        2774,      -2.753436103,      -5.154827311,      -5.776931664,      -8.115571048,      -3.071407464
          0,           0,        2775,      -2.753289738,      -5.154680616,      -5.776785069,      -8.115424756,      -3.071260594
          0,           0,        2776,      -2.753143378,      -5.154533928,      -5.776638477,      -8.115278469,      -3.071113725
          0,           0,        2777,      -2.752997024,      -5.154387247,      -5.776491888,      -8.115132187,      -3.070966855
          0,           0,        2778,      -2.752850675,      -5.154240572,      -5.776345302,      -8.114985909,      -3.070819986
          0,           0,        2779,      -2.752704331,      -5.154093904,      -5.776198719,      -8.114839636,      -3.070673117
          0,           0,        2780,       -2.75255799,      -5.153947242,      -5.776052138,      -8.114693366,      -3.070526248
          0,           0,        2781,      -2.752411652,      -5.153800586,      -5.775905559,      -8.114547099,      -3.070379379
          0,           0,        2782,      -2.752265318,      -5.153653935,      -5.775758982,      -8.114400834,       -3.07023251
          0,           0,        2783,      -2.752118985,       -5.15350729,      -5.775612407,      -8.114254571,      -3.070085642
          0,           0,        2784,      -2.751972654,       -5.15336065,      -5.775465833,      -8.114108309,      -3.069938773
          0,           0,        2785,      -2.751826324,      -5.153214015,       -5.77531926,      -8.113962048,      -3.069791905
          0,           0,        2786,      -2.751679995,      -5.153067385,      -5.775172687,      -8.113815787,      -3.069645037
          0,           0,        2787,      -2.751533666,      -5.152920759,      -5.775026115,      -8.113669525,      -3.069498169
          0,           0,        2788,      -2.751387336,      -5.152774138,      -5.774879543,      -8.113523263,      -3.069351301
          0,           0,        2789,      -2.751241005,       -5.15262752,      -5.774732971,      -8.113376999,      -3.069204434
          0,           0,        2790,      -2.751094673,      -5.152480906,      -5.774586398,      -8.113230733,      -3.069057567
          0,           0,        2791,      -2.750948339,      -5.152334295,      -5.774439825,      -8.113084464,        -3.0689107
          0,           0,        2792,      -2.750802003,      -5.152187688,      -5.774293251,      -8.112938193,      -3.068763833
          0,           0,        2793,      -2.750655663,      -5.152041083,      -5.774146675,      -8.112791918,      -3.068616966
          0,           0,        2794,       -2.75050932,      -5.151894481,      -5.774000098,      -8.112645639,      -3.068470099
          0,           0,        2795,      -2.750362974,      -5.151747882,       -5.77385352,      -8.112499356,      -3.068323233
          0,           0,        2796,      -2.750216622,      -5.151601284,      -5.773706939,      -8.112353068,      -3.068176367
          0,           0,        2797,      -2.750070266,      -5.151454689,      -5.773560356,      -8.112206774,      -3.068029501
          0,           0,        2798,      -2.749923905,      -5.151308094,      -5.773413771,      -8.112060474,      -3.067882635
          0,           0,        2799,      -2.749777537,      -5.151161502,      -5.773267183,      -8.111914168,       -3.06773577
          0,           0,        2800,      -2.749631164,       -5.15101491,      -5.773120592,      -8.111767856,      -3.067588905
          0,           0,        2801,      -2.749484783,      -5.150868319,      -5.772973998,      -8.111621536,      -3.067442039
          0,           0,        2802,      -2.749338396,      -5.150721729,      -5.772827401,      -8.111475208,      -3.067295174
          0,           0,        2803,      -2.749192001,      -5.150575139,        -5.7726808,      -8.111328872,       -3.06714831
          0,           0,        2804,      -2.749045599,      -5.150428549,      -5.772534195,      -8.111182528,      -3.067001445
          0,           0,        2805,      -2.748899188,      -5.150281959,      -5.772387587,      -8.111036175,      -3.066854581
          0,           0,        2806,      -2.748752768,      -5.150135368,      -5.772240973,      -8.110889813,      -3.066707717
          0,           0,        2807,      -2.748606339,      -5.149988777,      -5.772094356,      -8.110743441,      -3.066560853
          0,           0,        2808,      -2.748459901,      -5.149842185,      -5.771947734,      -8.110597059,      -3.066413989
          0,           0,        2809,      -2.748313453,      -5.149695591,      -5.771801107,      -8.110450667,      -3.066267126
          0,           0,        2810,      -2.748166995,      -5.149548997,      -5.771654475,      -8.110304264,      -3.066120262
          0,           0,        2811,      -2.748020527,        -5.1494024,      -5.771507838,      -8.110157851,      -3.065973399
          0,           0,        2812,      -2.747874048,      -5.149255802,      -5.771361196,      -8.110011426,      -3.065826536
          0,           0,        2813,      -2.747727558,      -5.149109201,      -5.771214548,      -8.109864989,      -3.065679673
          0,           0,        2814,      -2.747581056,      -5.148962598,      -5.771067894,      -8.109718541,      -3.065532811
          0,           0,        2815,      -2.747434544,      -5.148815993,      -5.770921235,       -8.10957208,      -3.065385949
          0,           0,        2816,      -2.747288019,      -5.148669385,       -5.77077457,      -8.109425607,      -3.065239086
          0,           0,        2817,      -2.747141482,      -5.148522774,      -5.770627898,      -8.109279121,      -3.065092224
          0,           0,        2818,      -2.746994933,      -5.148376159,      -5.770481221,      -8.109132623,      -3.064945362
          0,           0,        2819,      -2.746848371,      -5.148229542,      -5.770334537,      -8.108986111,      -3.064798501
          0,           0,        2820,      -2.746701797,       -5.14808292,      -5.770187846,      -8.108839587,      -3.064651639
          0,           0,        2821,      -2.746555209,      -5.147936295,       -5.77004115,      -8.108693048,      -3.064504778
          0,           0,        2822,      -2.746408609,      -5.147789666,      -5.769894446,      -8.108546496,      -3.064357917
          0,           0,        2823,      -2.746261995,      -5.147643033,      -5.769747736,      -8.108399931,      -3.064211056
          0,           0,        2824,      -2.746115368,      -5.147496395,      -5.769601018,      -8.108253351,      -3.064064195
          0,           0,        2825,      -2.745968727,      -5.147349753,      -5.769454294,      -8.108106757,      -3.063917334
          0,           0,        2826,      -2.745822073,      -5.147203107,      -5.769307563,      -8.107960149,      -3.063770474
          0,           0,        2827,      -2.745675404,      -5.147056455,      -5.769160825,      -8.107813527,      -3.063623613
          0,           0,        2828,      -2.745528722,      -5.146909799,       -5.76901408,       -8.10766689,      -3.063476753
          0,           0,        2829,      -2.745382026,      -5.146763137,      -5.768867327,      -8.107520239,      -3.063329893
          0,           0,        2830,      -2.745235316,       -5.14661647,      -5.768720568,      -8.107373574,      -3.063183033
          0,           0,        2831,      -2.745088591,      -5.146469798,      -5.768573801,      -8.107226894,      -3.063036173
          0,           0,        2832,      -2.744941853,       -5.14632312,      -5.768427027,      -8.107080199,      -3.062889313
          0,           0,        2833,        -2.7447951,      -5.146176437,      -5.768280245,      -8.106933489,      -3.062742453
          0,           0,        2834,      -2.744648333,      -5.146029748,      -5.768133456,      -8.106786765,      -3.062595594
          0,           0,        2835,      -2.744501552,      -5.145883052,       -5.76798666,      -8.106640026,      -3.062448734
          0,           0,        2836,      -2.744354757,      -5.145736351,      -5.767839856,      -8.106493273,      -3.062301875
          0,           0,        2837,      -2.744207947,      -5.145589644,      -5.767693046,      -8.106346505,      -3.062155016
          0,           0,        2838,      -2.744061123,      -5.145442931,      -5.767546227,      -8.106199723,      -3.062008157
          0,           0,        2839,      -2.743914286,      -5.145296211,      -5.767399402,      -8.106052926,      -3.061861297
