"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          89,      -10.03223558,      -7.458559358,      -7.568451864,      -4.596392446,       -12.2574484,       15761.82561,    0.007427898652,      0.6221308052,                 0,                 0,                 0,      0.1434877556,    0.005212215865,      0.6221533133,                 0,       83.75596307,   0.0006525650572
          0,           0,          90,      -10.03054139,      -7.453542204,      -7.568594088,      -4.594566277,      -12.26132752,       15761.82561,    0.007427898645,      0.6221308051,                 0,                 0,                 0,      0.1434877556,    0.005212215859,      0.6221533132,                 0,       83.75596313,   0.0006525650572
          0,           0,          91,      -10.02862091,      -7.449556166,      -7.569648448,      -4.592685375,      -12.26539717,       15761.82561,    0.007427898639,       0.622130805,                 0,                 0,                 0,      0.1434877556,    0.005212215852,      0.6221533131,                 0,       83.75596319,   0.0006525650572
          0,           0,          92,      -10.02650485,      -7.446640343,      -7.571672888,       -4.59077219,      -12.26963029,       15761.82561,    0.007427898633,      0.6221308049,                 0,                 0,                 0,      0.1434877557,    0.005212215846,       0.622153313,                 0,       83.75596325,   0.0006525650572
          0,           0,          93,      -10.02424114,      -7.444820897,      -7.574661364,      -4.588883708,      -12.27398928,       15761.82561,    0.007427898626,      0.6221308048,                 0,                 0,                 0,      0.1434877557,    0.005212215841,      0.6221533129,                 0,        83.7559633,   0.0006525650572
          0,           0,          94,      -10.02187299,      -7.444067491,      -7.578655185,      -4.587034838,      -12.27842888,       15761.82561,     0.00742789862,      0.6221308047,                 0,                 0,                 0,      0.1434877557,    0.005212215835,      0.6221533128,                 0,       83.75596336,   0.0006525650572
          0,           0,          95,      -10.01944865,      -7.444330166,      -7.583652904,       -4.58527277,      -12.28290008,       15761.82561,    0.007427898615,      0.6221308046,                 0,                 0,                 0,      0.1434877557,     0.00521221583,      0.6221533127,                 0,       83.75596341,   0.0006525650572
          0,           0,          96,      -10.01700918,      -7.445520328,      -7.589634193,      -4.583599246,      -12.28735415,       15761.82561,     0.00742789861,      0.6221308045,                 0,                 0,                 0,      0.1434877557,    0.005212215825,      0.6221533126,                 0,       83.75596346,   0.0006525650572
          0,           0,          97,      -10.01460055,      -7.447504995,      -7.596570326,      -4.582054681,      -12.29174678,       15761.82561,    0.007427898605,      0.6221308044,                 0,                 0,                 0,      0.1434877557,     0.00521221582,      0.6221533125,                 0,        83.7559635,   0.0006525650572
          0,           0,          98,      -10.01225659,      -7.450128428,      -7.604403789,      -4.580620049,      -12.29604122,       15761.82561,      0.0074278986,      0.6221308044,                 0,                 0,                 0,      0.1434877557,    0.005212215816,      0.6221533125,                 0,       83.75596354,   0.0006525650572
          0,           0,          99,      -10.01000962,      -7.453177019,      -7.613076296,      -4.579307272,      -12.30021103,       15761.82561,    0.007427898596,      0.6221308043,                 0,                 0,                 0,      0.1434877557,    0.005212215812,      0.6221533124,                 0,       83.75596358,   0.0006525650572
